,drop,alt,target,choice,drop_x,drop_y,drop_z,orientation,model_train_steps
13,sphere,cone,pipe,cone,0.5495774611339991,1.0417664255487746,1.4321356337031501,"(0.19065961175059767, -0.4084644598908968, 0.22855418219598442, 0.8628839338253286)",350000
14,bowl,triangular_prism,torus,triangular_prism,-0.7375826759278659,1.2109050102243837,1.4626404530567172,"(0.2342372735990702, 0.23081206392892625, -0.18323889459009055, 0.9264352099910416)",350000
15,pipe,octahedron,cone,cone,-1.0126884117207178,0.3764944931083525,1.4397903812540762,"(0.5366715087509273, -0.11065640181527277, 0.5064370224039553, 0.6657780371647265)",350000
16,cone,sphere,triangular_prism,triangular_prism,-0.5143697422011075,1.192434753313224,1.2992540833658788,"(0.379845019213654, 0.3001564768801423, -0.34748086131037437, 0.80304476947956)",350000
17,sphere,cone,pipe,pipe,-0.5514210751600882,0.3384813591780166,1.4098515302125925,"(-0.33151533975349884, -0.09057228822930555, -0.1214688391999334, 0.9312032867298368)",350000
18,sphere,cone,pipe,cone,-1.0224659805909901,1.0141799230400637,1.4269455729425626,"(0.3036558322075545, -0.14542339102792248, 0.19089041528456335, 0.922066170218149)",350000
19,octahedron,sphere,pipe,sphere,-0.7602660861536935,0.31345066147802586,1.3875914387758408,"(-0.3408957367677496, 0.10518163899104896, 0.4897456226024726, 0.7955351309743941)",350000
20,pyramid,dumbbell,torus,dumbbell,-1.0488983435911303,0.3991526698103576,1.4246866526969117,"(0.49550996183808127, 0.06673463051925131, -0.4700528707252121, 0.7273696897257057)",350000
21,pyramid,sphere,triangular_prism,triangular_prism,1.0475572984486494,0.36358172377910525,1.277550393316732,"(-0.48171249188355203, -0.2089206233586958, -0.5382444849800053, 0.6592405651106139)",350000
22,pipe,dumbbell,torus,torus,-0.5825409155515289,0.09075894270514126,1.41806255158977,"(-0.2683369372166883, -0.24957599843605058, 0.03899461288895025, 0.929616334460328)",350000
23,cone,octahedron,torus,torus,-0.3395131149287482,-0.1258985189864735,1.4597611499681107,"(-0.10537615574594433, -0.032516058680214684, 0.340110632457792, 0.9338968515940462)",350000
24,triangular_prism,cone,pentagon,cone,-0.9996877417668065,1.0188387424217347,1.335701772050104,"(-0.05476199974656009, -0.3201547550944605, -0.4182972921614857, 0.8482508069813623)",350000
25,sphere,cone,pipe,cone,0.07580390002531932,0.8241977709438099,1.3686443531513741,"(-0.16919348086802752, 0.22172953079319802, -0.11981554844573827, 0.9528136310720138)",350000
26,pentagon,sphere,bowl,bowl,0.3029376100355191,0.06941712372927544,1.398762388271069,"(-0.1956171808501004, -0.26972629139309723, 0.22702562873135435, 0.91511803074069)",350000
27,bowl,triangular_prism,pyramid,pyramid,-0.7793666205902496,0.6138796876337201,1.4367467068754438,"(0.05647599177584946, 0.05921413328930672, -0.27352100686519576, 0.9583790521370863)",350000
28,octahedron,sphere,pipe,sphere,-1.013663607128317,-0.9892420023808179,0.571721917267825,"(0.13270556919348458, 0.42435153319063956, -0.21250177575878926, 0.8701482652302124)",350000
29,pyramid,sphere,triangular_prism,triangular_prism,0.5554566230264668,0.3660735747747908,1.1861558151963678,"(0.3235422848853248, -0.07375744782316906, -0.39444879967120766, 0.856907447289227)",350000
30,pipe,octahedron,cone,octahedron,0.5926195419074194,-0.7524841497113883,1.0977713787981207,"(-0.3292920015928511, -0.21789970153716093, -0.23038936660507633, 0.8893858766094173)",350000
31,sphere,cone,pipe,cone,0.804314325411745,0.12698674612665622,1.370880303004634,"(-0.18580733239793387, 0.43384093329025547, -0.19706937613676523, 0.8593144597980823)",350000
32,triangular_prism,dumbbell,bowl,dumbbell,0.9984602136905762,0.8545196884896157,1.4298026962781922,"(0.39967491532405597, 0.15689456180968897, 0.2547402040721427, 0.8664591663572713)",350000
33,cone,sphere,triangular_prism,sphere,-0.322399318513287,0.12837927629341417,1.423365905380508,"(0.4528609521070118, -0.32071037826066495, 0.3609203510211883, 0.749532061723429)",350000
34,pentagon,pyramid,pipe,pipe,0.07606664452913035,0.9883726633803318,1.2403746139052307,"(0.09725789680664197, 0.09438556467062767, 0.03622111525365743, 0.9901112551124427)",350000
35,sphere,cone,pipe,cone,0.770615790640253,0.3534425998648854,1.4633329144086766,"(-0.09322092529011775, -0.006831614108915079, 0.223768919276661, 0.9701498126075562)",350000
36,pyramid,sphere,triangular_prism,sphere,0.986668878075777,1.0210513584646026,1.2758207666528305,"(0.5147687324582543, -0.1500508487585231, 0.48745534728918966, 0.6891191328568265)",350000
37,cone,octahedron,torus,torus,-1.0395338045710836,-0.33823898539645914,1.4547330657599908,"(-0.48278037218545794, 0.08610390490545312, 0.4953583698200086, 0.7170281132855023)",350000
38,octahedron,pyramid,pentagon,pyramid,0.9833136462602424,0.09364754558351653,1.1307815552407992,"(-0.31259713415938106, 0.11009804270756433, -0.42032289954396646, 0.8446834394175478)",350000
39,pentagon,pyramid,pipe,pipe,1.0101219083999795,-0.32941539544344817,1.407296638272428,"(-0.2632326396318206, 0.23169892993699986, 0.24135123077325996, 0.904861186427369)",350000
40,torus,dumbbell,cone,dumbbell,0.32252234114496264,0.15407813395456266,1.3821431500158943,"(0.035873464564017334, 0.1223092801852896, 0.34739837853195005, 0.9290144784200635)",350000
41,cone,octahedron,torus,octahedron,-0.8082785237760798,0.7294723328079741,1.4416657372765913,"(-0.11235737235863273, 0.41866489074300506, 0.35745325075499135, 0.8272379969878684)",350000
42,cone,sphere,triangular_prism,triangular_prism,-0.12677077435443412,0.5609836066085333,1.4598255103133893,"(0.3808946336611025, 0.10054648807568849, -0.11099886284362577, 0.9124083155206565)",350000
43,octahedron,sphere,pipe,sphere,1.0166996493780263,-0.12769711652317892,1.1690264361229563,"(-0.4716152710559597, -0.008571578292899324, -0.08928555967627555, 0.8772306726201933)",350000
44,triangular_prism,cone,pentagon,cone,0.9674577136406606,1.0619390030775244,1.2611560039692413,"(0.19684289365186966, -0.5249522833891456, -0.09151512342630139, 0.8229841782000124)",350000
45,torus,octahedron,bowl,bowl,0.5113351888215009,0.5360699236404441,1.3982769446868275,"(0.4475835272827136, -0.07985229603818479, -0.06523813306596819, 0.8882773119452402)",350000
46,cone,octahedron,torus,octahedron,-0.7830277698606921,1.0267570488049507,1.1197819432543532,"(0.06430656154695029, -0.48010275356907045, 0.2341973612762143, 0.8429220652757069)",350000
47,pipe,octahedron,cone,octahedron,0.2876585954197686,-0.5602562917435729,1.4442155780306574,"(-0.42965402737943875, -0.2731946062949883, -0.3281888808057586, 0.7956470212119306)",350000
48,cone,sphere,triangular_prism,sphere,-0.7888897431031973,0.7553889368566398,1.4138100948616044,"(0.008157654073261945, 0.024798698651591632, -0.2827296599754264, 0.9588443130119656)",350000
49,pentagon,sphere,bowl,bowl,0.3782313444482024,0.8956492693440229,1.4602038110249307,"(-0.1700306137054765, 0.36792246307025167, -0.17710210415769562, 0.896859797445607)",350000
50,sphere,pentagon,bowl,pentagon,-0.988043358030294,1.039021879277805,1.39995010665259,"(-0.3767553873464313, 0.025276552845921684, -0.447314558311127, 0.8107565355299883)",350000
51,sphere,cone,pipe,cone,-0.7923702981341466,1.0316099189707444,1.2920662669158036,"(-0.19749204146618904, 0.3475926563917406, 0.30416525369745767, 0.8646731967762223)",350000
52,sphere,pentagon,bowl,bowl,0.8218185874043503,-0.9469200305307754,0.9868546141146634,"(-0.14637762932717271, -0.12765116587716155, 0.3450172859661361, 0.9182820056318863)",350000
53,octahedron,pyramid,pentagon,pentagon,0.30437782505728533,-0.10631142915639952,1.3070540453257329,"(-0.2915953970418383, 0.2632933589920134, 0.3761253419938323, 0.8391534178234265)",350000
54,sphere,cone,pipe,pipe,-0.0757672077802669,0.31887377209197587,1.3329958440078349,"(0.1720607982174356, 0.31014731312800403, 0.062424682119523296, 0.9329023983989617)",350000
55,dumbbell,pyramid,pipe,pyramid,-0.33745164530210575,0.7737397177597716,1.448285055728199,"(0.24222128684901661, 0.268807009930286, 0.10703137734848125, 0.9260755497649382)",350000
56,cone,sphere,triangular_prism,triangular_prism,0.07881566733032146,1.0375021049071658,1.4330313429028296,"(0.154387537300654, 0.16858999965573226, -0.18828903047350867, 0.955138283886509)",350000
57,pipe,dumbbell,torus,torus,0.15368092284260948,0.9413070478997019,1.001286562867549,"(-0.3042638645364413, 0.2963346111216326, -0.3677212383241095, 0.8272789069437975)",350000
58,pentagon,pyramid,pipe,pipe,-0.33158368039954855,0.7712044766270094,1.4169410491091277,"(0.17822044634114312, 0.24916146328550665, 0.1517430491898769, 0.9397500118339703)",350000
59,sphere,pentagon,bowl,bowl,-0.3057804198283805,0.018736945789668554,1.4003707454034513,"(-0.17957749031193554, 0.1797739922175175, -0.2012450297350555, 0.9460093417627435)",350000
60,pentagon,sphere,bowl,bowl,1.0472832615790624,-1.0505462560174228,1.0817071482021485,"(-0.335670972985026, -0.10160991982765062, -0.24345406400947942, 0.9042845463708714)",350000
61,pipe,octahedron,cone,octahedron,-0.995411557860358,0.8160645958658429,1.4536768571815546,"(0.1280403548924899, 0.445709920515704, 0.1621765969186481, 0.871003493497458)",350000
62,pyramid,sphere,triangular_prism,triangular_prism,-0.9650188390387947,1.0159176620298016,1.349972107235739,"(-0.31278193769642154, 0.07154919213410463, -0.46984977542457246, 0.8223681420685676)",350000
63,triangular_prism,cone,pentagon,pentagon,0.577778533004878,-0.7537832081366602,1.152216114110042,"(-0.05202810719996214, 0.19789541588966222, 0.3093941024941371, 0.9286580478157147)",350000
64,dumbbell,pyramid,pipe,pipe,-0.5807097427821059,0.54576768956826,1.3671951816501848,"(0.4074797813470908, -0.011327473379672798, -0.2634806986085631, 0.874305345746498)",350000
65,pyramid,sphere,triangular_prism,triangular_prism,0.8476718531272429,0.315758262755048,1.330287860077417,"(-0.20891299653253279, -0.5017130072836241, 0.2097701849790866, 0.8127951080660242)",350000
66,pipe,octahedron,cone,octahedron,0.08015337570140751,-0.73836717439631,1.4553174699645413,"(-0.4193425741516854, -0.28897099890930733, -0.04483871313684193, 0.8594399671282615)",350000
67,pentagon,pyramid,pipe,pyramid,-0.13083854889668603,0.8310704997538655,1.4130643915289927,"(0.09928874383517021, -0.5126347157062339, -0.15868584990084525, 0.8379535754692315)",350000
68,cone,sphere,triangular_prism,triangular_prism,-0.9437293746337286,0.8332807997463502,1.3137282575999274,"(-0.2388782768227009, -0.3407628148846569, -0.0034555579534061905, 0.9092886956150575)",350000
69,triangular_prism,dumbbell,bowl,bowl,0.9896805950420708,0.542326247660079,1.331784089370956,"(0.3528694905777981, 0.07826804007140449, 0.04672539182587853, 0.9312217642868236)",350000
70,pentagon,pyramid,pipe,pipe,1.0147985421083596,-0.11638503403338327,1.2547440931003542,"(0.022222360367823997, 0.4099600586130823, -0.32014607817308044, 0.8537829968276697)",350000
71,dumbbell,pyramid,pipe,pyramid,0.7456637142122378,1.084643764519595,1.2717664731267757,"(-0.37900673671178653, 0.2071164124891209, 0.43957184005788635, 0.7875489080894232)",350000
72,triangular_prism,cone,pentagon,cone,-1.0016105340359271,-1.0005863728824729,0.6041194336824744,"(-0.1331149511491756, -0.2445059430080407, -0.11619105447829324, 0.9534132852407311)",350000
73,sphere,cone,pipe,pipe,-0.13954954127635924,-0.9899354778857062,0.887290208183731,"(-0.3355580758864797, -0.1782521194410369, 0.1970420132555305, 0.9037706593126097)",350000
74,pipe,dumbbell,torus,torus,0.9582623018977987,0.009643767555261784,1.3876316539323503,"(-0.3455509329703932, -0.41295032664132897, -0.2560255621566269, 0.8028184676329349)",350000
75,dumbbell,octahedron,pentagon,pentagon,-0.3198508834472414,-0.5445550962673926,1.3916534143984267,"(-0.07876756508024593, 0.01194483390754967, -0.20083903663213953, 0.9763793694046)",350000
76,pipe,octahedron,cone,cone,0.9948573326236372,-0.5623939377984627,1.3236110496219053,"(0.31844954855679436, -0.24363301750618077, -0.036409860851994734, 0.9153726890384841)",350000
77,pyramid,sphere,triangular_prism,sphere,-1.0180388898875596,0.7641030677765279,1.4417720768320479,"(-0.46836984246101687, 0.2696447095492668, 0.23246577166312776, 0.8086291401441085)",350000
78,triangular_prism,cone,pentagon,cone,0.8020107888887273,-0.3128339972748116,1.317017044121914,"(0.2990829528014357, 0.4505908225971052, 0.1405791696750191, 0.8293098305147)",350000
79,bowl,triangular_prism,torus,triangular_prism,0.7685583527820101,-0.5536829245311334,1.393588277707966,"(-0.39006140286648666, -0.08969298707520998, 0.35346242027141533, 0.8455007909631002)",350000
80,torus,octahedron,bowl,octahedron,1.0380932143932144,-0.08855893514327244,1.1761522596103657,"(-0.3924089823058017, -0.1402596068660191, -0.07981280352609851, 0.9055232463503183)",350000
81,sphere,pentagon,bowl,bowl,-0.3147071410631962,-0.7498283066936329,0.1355029189905154,"(0.25021785527658047, 0.02362200906627781, -0.4302670609264585, 0.8670082363335242)",350000
82,pyramid,sphere,triangular_prism,sphere,0.5631170468384066,-0.7794189920906993,0.08719767646484668,"(0.35416401047318624, 0.055054761449808906, 0.44920238615031916, 0.8183850213708173)",350000
83,pyramid,dumbbell,torus,torus,0.8334107224168668,0.4650102004676289,1.1499840250931228,"(-0.4729919358302511, -0.267024217533305, -0.46020869234539974, 0.702271069730211)",350000
84,pipe,dumbbell,torus,torus,1.0575398254842803,-0.1830996290788706,1.0694876855948054,"(0.35315115956878484, -0.10515500984197956, 0.31645069638611156, 0.8741199226405385)",350000
85,bowl,triangular_prism,torus,torus,0.7912350321411711,0.9191805690688644,1.4211900729682385,"(0.045650318147968855, -0.4583409691928602, -0.13693099468683195, 0.8769774838081156)",350000
86,pipe,octahedron,cone,cone,0.35631022643132176,1.0307889970025526,1.4545410725023786,"(-0.23206720427764785, 0.3185131432001045, 0.1798703474304486, 0.9012995331313536)",350000
87,cone,sphere,triangular_prism,triangular_prism,-0.8034525132212685,0.10247188614886887,1.3803155672677716,"(-0.2801792211586936, -0.3765215057399386, 0.0996890130768195, 0.8773786300212737)",350000
88,cone,octahedron,torus,torus,-0.134319534664583,1.0150307920391322,1.3376761614662092,"(-0.13333353531472475, 0.2628091779867421, -0.21607504276382306, 0.93084106066558)",350000
89,triangular_prism,dumbbell,bowl,dumbbell,-0.9820844957239788,0.6505965210810815,1.3006006925178888,"(-0.4426144400933568, -0.20233120572354343, -0.2829314261341892, 0.8265012696402683)",350000
90,torus,dumbbell,cone,cone,-0.11454541526476358,-1.0173249364728478,1.231571432831245,"(0.031120592782774466, -0.10230088189709124, -0.23386840819893767, 0.9663703254521122)",350000
91,triangular_prism,dumbbell,bowl,bowl,0.5685728089862266,0.9906556178358563,1.0350166672942167,"(-0.2594837317945632, -0.4230299632789637, -0.04241710158712091, 0.8671301128406934)",350000
92,torus,dumbbell,cone,dumbbell,-0.9751201274884386,1.0201247303683068,1.414845490221734,"(0.031317315790003956, -0.05047748636893842, -0.16331711846592442, 0.9847836147690364)",350000
93,dumbbell,pyramid,pipe,pyramid,-0.9697549462782564,-0.06507229950259719,1.4289739491173838,"(0.3882672322294294, 0.13003829280048224, -0.17096516230504075, 0.8961637752444837)",350000
94,sphere,cone,pipe,cone,0.7987440372085016,-0.3511658281713332,1.357676565998378,"(-0.2992179462669384, 0.21639939181316073, -0.37223159542564743, 0.8515183868957656)",350000
95,dumbbell,pyramid,pipe,pipe,0.13150911201662216,-0.13078303154940865,1.3520680273207857,"(-0.05698896613775977, -0.12194728542782012, 0.24317790368161155, 0.9605964940995526)",350000
96,pentagon,pyramid,pipe,pipe,-1.024665927503704,0.7880103082076405,1.4437296099136183,"(0.23028904520551247, 0.22474012546491529, -0.4494405197788369, 0.8333438971068765)",350000
97,triangular_prism,cone,pentagon,cone,-1.0218793564720257,0.5961354404325692,1.421432204978577,"(0.3805801482404665, 0.346073806462936, -0.4025904530245914, 0.7571740872342193)",350000
98,sphere,cone,pipe,cone,0.5643803512324582,0.5918359351923596,1.3760335284283627,"(-0.11925066724749386, -0.3505321234243954, -0.3780819196037554, 0.8485049032724273)",350000
99,pipe,dumbbell,torus,torus,1.0299100171351445,-0.1835212162870432,1.0658518236951056,"(0.13365793530102488, 0.372711344443847, 0.3633769686320021, 0.8433142882234025)",350000
100,triangular_prism,cone,pentagon,cone,-0.7438645983817177,0.5850946598995347,1.4446563011889964,"(-0.3582857915884411, 0.4186387947138947, 0.19966326902440967, 0.8102514610346765)",350000
101,torus,dumbbell,cone,cone,0.7521056318288913,-0.5143390682855167,1.0400409905342187,"(-0.17248354430150656, 0.2985836253655337, 0.33854266868961863, 0.8754919229126423)",350000
102,cone,sphere,triangular_prism,sphere,0.33352444971284834,1.0060502242082463,0.902367391128786,"(0.21784781075135476, -0.3006392891796454, 0.35912453563763747, 0.8562639295541128)",350100
103,pentagon,pyramid,pipe,pipe,0.07945151116662363,1.004865381736531,1.4635890138776324,"(0.28296871126844997, -0.29822606503724325, 0.2221861437860755, 0.8840945877477975)",350200
104,sphere,cone,pipe,pipe,-0.3640714671890928,0.7607170710832091,1.4106062816884355,"(-0.01620468295839576, 0.11597153908533891, 0.3760768269282671, 0.9191595240326685)",350300
105,sphere,pentagon,bowl,bowl,-0.8095751705132622,0.08553856211758928,1.3916717025657719,"(-0.34232201779671484, -0.31526885731652515, -0.3762353902673117, 0.8011667210065092)",350400
106,pentagon,sphere,bowl,bowl,0.09626829155626516,0.6787575972287005,1.3495776855706272,"(-0.01887106750739398, 0.036387361661590664, -0.056104487902340947, 0.9975831439833254)",350500
107,dumbbell,octahedron,pentagon,pentagon,-0.3444599279717079,0.3327050391764799,1.446430236138232,"(-0.3229484483862627, 0.43859524111358245, 0.0887554192393214, 0.8339430374510457)",350600
108,triangular_prism,cone,pentagon,cone,1.0325570734705067,-0.30938828821067554,1.2201196175379252,"(0.40865055045107596, 0.05119440952170743, 0.3246732528443125, 0.8514523703280469)",350700
109,cone,sphere,triangular_prism,triangular_prism,0.7950503840196771,0.30899880604965996,1.4346287181649107,"(-0.12260295850962086, -0.03979737989567862, 0.43060150657572277, 0.8932900008691719)",350800
110,dumbbell,pyramid,pipe,pipe,0.9904491532237123,0.3411573259105691,1.4289825090549662,"(0.07603778251501907, -0.22164323131809358, 0.14721086089152713, 0.9609482275734984)",350900
111,triangular_prism,dumbbell,bowl,bowl,-0.609783713856061,0.9382921204751534,1.394230611601257,"(-0.11432008977024916, -0.42299301061544253, 0.043691857172905496, 0.8978300795040166)",351000
112,sphere,cone,pipe,pipe,1.001554086243806,-0.7938547927784088,1.2238495044922257,"(0.4000645487602277, 0.16048320807740654, 0.25535727266695585, 0.8654398650666337)",351100
113,cone,sphere,triangular_prism,sphere,1.0281127606786153,-0.5604951946607397,1.3053866543166388,"(-0.054965752555988144, -0.11141968557470606, -0.22810449732477153, 0.965677357098426)",351200
114,octahedron,pyramid,pentagon,pentagon,0.390844076429383,0.8243256818102364,1.2859518112527077,"(-0.3746827492085969, 0.33400544799535065, 0.34996528107363584, 0.7909345739047976)",351300
115,cone,octahedron,torus,torus,0.5817979462034162,-0.7804058743939856,1.3701131319845663,"(-0.08453612775887304, 0.16067605322692133, 0.16156144603263214, 0.9700179112670033)",351400
116,cone,octahedron,torus,octahedron,1.040815654275162,0.9690207833411305,1.2653610261130408,"(0.11834515245733306, -0.372764391704649, 0.30155596154540293, 0.8695430611668068)",351500
117,octahedron,sphere,pipe,sphere,-0.9749257916970543,1.0278045240827236,1.4468787970135182,"(0.40046725697531393, 0.008046787940861186, 0.030159299061495663, 0.915779253955134)",351600
118,triangular_prism,cone,pentagon,pentagon,0.38807707648632733,0.12475275073053238,1.3883344678594163,"(0.2519523358022352, 0.008196995812260533, 0.11165752941642686, 0.9612416063966808)",351700
119,pyramid,sphere,triangular_prism,triangular_prism,-1.0251174220117076,-0.33771473397734936,0.7897015108716369,"(-0.16231229330968264, -0.12691312976703645, -0.10752518907654149, 0.9726181731015213)",351800
120,bowl,triangular_prism,torus,torus,0.3663502874709843,0.25142939359476757,1.0418050149263811,"(-0.35765815895129194, 0.31218563083977086, -0.17541746066973654, 0.8624670937055675)",351900
121,bowl,triangular_prism,pyramid,pyramid,-0.9782599204518974,0.35959629239781415,1.443068391369437,"(-0.16089759216811297, -0.16969012119652033, -0.217086157584579, 0.9477293009018858)",352000
122,sphere,pentagon,bowl,pentagon,0.814825329659221,0.8258691030286156,1.4068386518726184,"(-0.38925794653906326, -0.11635154439359983, -0.12953476519289778, 0.9045226994276245)",352100
123,torus,octahedron,bowl,octahedron,0.9748973128929685,0.3757297000159011,1.4251694543050364,"(0.4888748372012157, 0.0904639971876224, -0.47532668938759515, 0.7258665146706738)",352200
124,pipe,octahedron,cone,cone,-1.0254836841261126,0.9960998616852635,1.3182302568882214,"(0.10275782329571663, 0.30303546647087376, 0.29879477845654023, 0.8990728647776071)",352300
125,cone,octahedron,torus,torus,-0.28468388735305217,-1.0203467947688878,1.4417576574543975,"(-0.24516070362241893, 0.41620840742993914, -0.12711826142193933, 0.8663184972035733)",352400
126,torus,dumbbell,cone,dumbbell,-0.8056120936549083,0.38366152289486793,1.4308875079878678,"(0.003860555098573264, -0.0920625269698325, 0.3334309536847697, 0.938260830668703)",352500
127,torus,octahedron,bowl,bowl,0.35462675198270577,0.6689474121419285,1.3914274764628738,"(-0.3630735088585548, -0.3212420660731626, 0.17199177593167927, 0.8575546578277385)",352600
128,pentagon,sphere,bowl,bowl,1.0551001806258498,-0.23613655969354308,1.396979817258104,"(0.07372226102677007, 0.0819354036281389, 0.03893764223406878, 0.9931442382044243)",352700
129,bowl,triangular_prism,pyramid,triangular_prism,1.057122880504608,-0.33594875839492805,1.3069905217119284,"(0.3052825237925739, 0.18293606555957023, -0.03499238039390999, 0.9338696428831965)",352800
130,pipe,octahedron,cone,octahedron,0.5616236612264375,1.0307228579364922,1.0816585406249515,"(-0.09427922065157525, -0.17515037597648397, 0.35102550031373314, 0.9149944658183028)",352900
131,cone,sphere,triangular_prism,sphere,0.549424149323832,0.13937618662437307,1.4195904365909635,"(0.17577150706151393, -0.12465524398140944, -0.23051980421738333, 0.9489078286729637)",353000
132,sphere,cone,pipe,pipe,-0.5454840789751795,0.7945179051864996,1.4623553651371413,"(-0.34946776070171326, -0.3058085894901832, 0.15896701000987154, 0.8712536258476495)",353100
133,torus,octahedron,bowl,octahedron,0.28499562878316703,0.5707574081424098,1.454314401227046,"(0.05320899029109117, 0.284328133252139, -0.23248672805204354, 0.9285883034333415)",353200
134,pyramid,dumbbell,torus,torus,-0.1574965037230877,0.7176837189471151,1.1287981448307478,"(0.44792875268517834, 0.1010714595916172, 0.1874449297983527, 0.8683367957577354)",353300
135,octahedron,sphere,pipe,pipe,-0.11490978822924056,1.0028935512588344,1.4047049555793245,"(0.044216412023743976, 0.48726334507300567, 0.16820758564714416, 0.8557602173429016)",353400
136,pyramid,sphere,triangular_prism,triangular_prism,-0.9588983151840297,1.2086520824560423,1.3882316330221751,"(-0.20125451814241893, 0.00837450504099171, -0.20886058783916892, 0.9569763536472874)",353500
137,torus,dumbbell,cone,dumbbell,-0.5839891394763527,0.4311502193358988,1.1680350630477392,"(0.20217445174553392, 0.4552193840120865, -0.02297769123908467, 0.8668176447133333)",353600
138,pentagon,sphere,bowl,bowl,-0.6034601041775886,0.9300452775785968,1.35090930653259,"(-0.458427123711515, 0.09663473466997996, 0.013837398909847493, 0.8833543041680725)",353700
139,bowl,triangular_prism,pyramid,triangular_prism,-0.974508586388293,1.0134138049491825,1.1168346987517082,"(-0.4294073308799088, -0.1616198287680192, 0.2900832985882079, 0.8398452565894347)",353800
140,cone,sphere,triangular_prism,sphere,-0.5555645578655097,1.0108121590906034,1.4370816812054377,"(-0.2583317457814161, -0.07033265785111016, -0.47159677252409554, 0.8401871877778077)",353900
141,octahedron,sphere,pipe,pipe,-0.1405365361290773,0.5472596602122137,1.387979499301342,"(0.372024180727238, -0.2219520038949081, 0.33089912572831087, 0.8383561805781011)",354000
142,pentagon,sphere,bowl,sphere,-0.11238840883881993,0.30577000358749395,1.4206369133334025,"(0.2656779886012765, 0.1104379915275391, 0.2598655162884069, 0.9217855335403691)",354100
143,pyramid,sphere,triangular_prism,sphere,0.1028915600461836,0.7728645573733601,1.2926950166137854,"(-0.1660648527528091, 0.4274762842623021, -0.14602786212482077, 0.8765628069663564)",354200
144,triangular_prism,cone,pentagon,pentagon,0.35842246709732983,-0.07292820958665659,1.3771738253991648,"(-0.04433526318014086, -0.10564243277045661, 0.17170432763020949, 0.978463941446053)",354300
145,pipe,dumbbell,torus,dumbbell,-0.30543970341091375,1.046139507740571,1.27716783092953,"(0.1348759186641681, 0.04032498561383197, 0.14158440726426694, 0.9798654181668864)",354400
146,triangular_prism,dumbbell,bowl,dumbbell,0.08445407712960808,-0.7058128701075911,1.3901729458659284,"(-0.07840686350190428, 0.4028024611482151, -0.10441469211326816, 0.9059250041364493)",354500
147,sphere,cone,pipe,pipe,-1.0261511493097237,0.3671494028729719,1.4180028351125893,"(0.22220282285234308, 0.07039505478755992, -0.15330149716074273, 0.9602963567285786)",354600
148,pyramid,dumbbell,torus,dumbbell,0.10932140532475158,-0.01842535215675592,1.2746397848882154,"(-0.24230574031038402, 0.1702173426967318, 0.08446260655483118, 0.95140950833585)",354700
149,pyramid,sphere,triangular_prism,sphere,0.9951294913849025,-0.5804693116637464,1.3189138017557274,"(-0.17625892281563502, 0.3348313701789717, 0.03271085543038932, 0.925067968102321)",354800
